country,isVerified,ratingScore,reviewTitle,reviewDescription,variant,full_review,processed_text,vader_compound,vader_pos,vader_neg,vader_neu,textblob_polarity,textblob_subjectivity,aspects,sentiment_category,sentiment_numeric
India,True,5,Apple phone,"As it is an apple product, quality is ensured and proven",Colour: GreenSize: 256 GB,"Apple phone As it is an apple product, quality is ensured and proven Colour: GreenSize: 256 GB",apple phone apple product quality ensured proven colour greensize gb,0.0,0.0,0.0,1.0,0.0,0.0,"{'Apple': 0.0, 'phone': 0.0, 'apple': 0.0, 'product': 0.0, 'quality': 0.0, 'Colour': 0.0, 'GB': 0.0}",Neutral,1
India,True,5,Dear Apple,My phone was bent for some reason. So kindly infirm check my warrenty period. Get me feedback,Colour: GreenSize: 256 GB,Dear Apple My phone was bent for some reason. So kindly infirm check my warrenty period. Get me feedback Colour: GreenSize: 256 GB,dear apple phone bent reason kindly infirm check warrenty period get feedback colour greensize gb,0.7264,0.225,0.0,0.775,0.6,0.9,"{'Dear': 0.3818, 'Apple': 0.3818, 'My': 0.3818, 'phone': 0.3818, 'bent': 0.0, 'reason': 0.0, 'period': 0.0, 'Colour': 0.0, 'GreenSize': 0.0, 'GB': 0.0}",Positive,2
India,True,5,excellent,fine,Colour: GreenSize: 256 GB,excellent fine Colour: GreenSize: 256 GB,excellent fine colour greensize gb,0.6705,0.579,0.0,0.421,0.7083333333333334,0.75,"{'Colour': 0.6705, 'GreenSize': 0.2023, 'GB': 0.0}",Positive,2
India,True,5,It's good for content creation,"I mainly bought it for content creation because the software optimization was good and also because I use macbook air so data transfer between iphone is quicker than the android one, basically less hassle.Love the photo and video quality.It's also mostly for work than personal use. Customization is a bit hard but I also use android as primary phone so not an issue for me.Overall a good purchase for me.",Colour: GreenSize: 256 GB,"It's good for content creation I mainly bought it for content creation because the software optimization was good and also because I use macbook air so data transfer between iphone is quicker than the android one, basically less hassle.Love the photo and video quality.It's also mostly for work than personal use. Customization is a bit hard but I also use android as primary phone so not an issue for me.Overall a good purchase for me. Colour: GreenSize: 256 GB",good content creation mainly bought content creation software optimization good also use macbook air data transfer iphone quicker android one basically less hasslelove photo video qualityits also mostly work personal use customization bit hard also use android primary phone issue meoverall good purchase colour greensize gb,0.8573,0.156,0.015,0.829,0.3009259259259259,0.449074074074074,"{'creation': 0.2732, 'software': 0.765, 'optimization': 0.6705, 'air': 0.0, 'transfer': 0.0, 'iphone': 0.0, 'photo': 0.0, 'video': 0.0, 'quality.It': 0.0, 'work': 0.0, 'use': 0.0, 'Customization': 0.0, 'phone': 0.0, 'issue': 0.0, 'purchase': 0.4404, 'Colour': 0.0, 'GreenSize': 0.0, 'GB': 0.0}",Positive,2
India,True,2,No airdrop and personal hotspot .,"I bought this iPhone 13 . There was a manufacturing defect as this phone doesn’tHave  personal hotspot and Airdrop . It’s blocked , not turning on . Deception . I can’t afford this . I am now in foreign , my friend bought this iPhone . I am not in a position even to return this iPhone .",Colour: GreenSize: 256 GB,"No airdrop and personal hotspot . I bought this iPhone 13 . There was a manufacturing defect as this phone doesn’tHave  personal hotspot and Airdrop . It’s blocked , not turning on . Deception . I can’t afford this . I am now in foreign , my friend bought this iPhone . I am not in a position even to return this iPhone . Colour: GreenSize: 256 GB",airdrop personal hotspot bought iphone manufacturing defect phone doesnthave personal hotspot airdrop blocked turning deception cant afford foreign friend bought iphone position even return iphone colour greensize gb,-0.0243,0.095,0.113,0.792,-0.041666666666666664,0.24166666666666667,"{'airdrop': -0.296, 'hotspot': 0.0, 'iPhone': 0.0, 'manufacturing': -0.34, 'defect': -0.34, 'phone': -0.34, 'doesn': 0.0, '’': 0.0, 'Airdrop': 0.0, 'blocked': -0.2732, 'Deception': -0.4404, 'afford': 0.0, 'friend': 0.4939, 'position': 0.0, 'Colour': 0.0, 'GreenSize': 0.0, 'GB': 0.0}",Neutral,1
India,True,4,Bawal chij hai be..😀,,Colour: GreenSize: 256 GB,Bawal chij hai be..😀  Colour: GreenSize: 256 GB,bawal chij hai colour greensize gb,0.0,0.0,0.0,1.0,0.0,0.0,"{'Bawal': 0.0, 'chij': 0.0, 'hai': 0.0, 'Colour': 0.0, 'GreenSize': 0.0, 'GB': 0.0}",Neutral,1
India,True,5,Amazing phone,I received iPhone 13 timely.Product is working great.It improved my lifestyle  as  well.Camera quality is awesome. Battery performance is pretty good.Thanks to Amazon for your great service.,Colour: GreenSize: 256 GB,Amazing phone I received iPhone 13 timely.Product is working great.It improved my lifestyle  as  well.Camera quality is awesome. Battery performance is pretty good.Thanks to Amazon for your great service. Colour: GreenSize: 256 GB,amazing phone received iphone timelyproduct working greatit improved lifestyle wellcamera quality awesome battery performance pretty goodthanks amazon great service colour greensize gb,0.9638,0.435,0.0,0.565,0.6625000000000001,0.9125,"{'phone': 0.5859, 'timely.Product': 0.0, 'great.It': 0.4767, 'lifestyle': 0.4767, 'well.Camera': 0.6249, 'quality': 0.6249, 'Battery': 0.4939, 'performance': 0.4939, 'good.Thanks': 0.5994, 'Amazon': 0.8402, 'service': 0.6249, 'Colour': 0.0, 'GreenSize': 0.0, 'GB': 0.0}",Positive,2
India,True,3,"Not that great deal. Battery performance, heating,hanging","Facing heating issue, Battery performance is not that good. On screen 12 hrs only as of now. Hanging in between, which we didn’t expect from Apple. Look is fantastic. Small while compared to XR.",Colour: GreenSize: 256 GB,"Not that great deal. Battery performance, heating,hanging Facing heating issue, Battery performance is not that good. On screen 12 hrs only as of now. Hanging in between, which we didn’t expect from Apple. Look is fantastic. Small while compared to XR. Colour: GreenSize: 256 GB",great deal battery performance heatinghanging facing heating issue battery performance good screen hr hanging didnt expect apple look fantastic small compared xr colour greensize gb,-0.2732,0.07,0.111,0.819,0.32999999999999996,0.73,"{'deal': -0.5096, 'Battery': 0.0, 'performance': 0.0, 'heating': 0.0, 'issue': 0.0, 'hrs': 0.0, 't': 0.0, 'Apple': 0.0, 'Look': 0.5574, 'Small': 0.0, 'XR': 0.0, 'Colour': 0.0, 'GreenSize': 0.0, 'GB': 0.0}",Negative,0
India,True,4,Stunning Design and a Beautiful Pink!,"I finally upgraded from my trusty iPhone 5s to the iPhone 13, and let me tell you, it feels like I’ve time-traveled from the past to the future! The pink color is absolutely gorgeous—it's the perfect blend of subtle and stylish, making the phone look sleek and modern. I’ve received so many compliments on it already.The design is everything you’d expect from Apple: premium, well-crafted, and just a pleasure to hold. Coming from a 5s, it’s almost like I was using a rotary phone before this. I half-expected Siri to say, “Welcome to the 21st century!”The display is bright and vibrant, the camera is a huge leap forward, and the overall performance is incredibly smooth. It’s crazy how much has changed—face ID feels like magic, and the battery life is a dream compared to my old 5s, which needed a charger practically glued to it.If you’re thinking about upgrading, especially if you’re coming from a much older model like I was, don’t hesitate. This iPhone 13 in pink is a stunner and well worth the leap!",Colour: PinkSize: 128 GB,"Stunning Design and a Beautiful Pink! I finally upgraded from my trusty iPhone 5s to the iPhone 13, and let me tell you, it feels like I’ve time-traveled from the past to the future! The pink color is absolutely gorgeous—it's the perfect blend of subtle and stylish, making the phone look sleek and modern. I’ve received so many compliments on it already.The design is everything you’d expect from Apple: premium, well-crafted, and just a pleasure to hold. Coming from a 5s, it’s almost like I was using a rotary phone before this. I half-expected Siri to say, “Welcome to the 21st century!”The display is bright and vibrant, the camera is a huge leap forward, and the overall performance is incredibly smooth. It’s crazy how much has changed—face ID feels like magic, and the battery life is a dream compared to my old 5s, which needed a charger practically glued to it.If you’re thinking about upgrading, especially if you’re coming from a much older model like I was, don’t hesitate. This iPhone 13 in pink is a stunner and well worth the leap! Colour: PinkSize: 128 GB",stunning design beautiful pink finally upgraded trusty iphone iphone let tell feel like ive timetraveled past future pink color absolutely gorgeousits perfect blend subtle stylish making phone look sleek modern ive received many compliment alreadythe design everything youd expect apple premium wellcrafted pleasure hold coming almost like using rotary phone halfexpected siri say welcome st centurythe display bright vibrant camera huge leap forward overall performance incredibly smooth crazy much changedface id feel like magic battery life dream compared old needed charger practically glued itif youre thinking upgrading especially youre coming much older model like dont hesitate iphone pink stunner well worth leap colour pinksize gb,0.9901,0.224,0.023,0.753,0.21607142857142866,0.5586309523809525,"{'Design': 0.7579, 'Pink': 0.636, 'iPhone': 0.0, 'past': 0.0, 'future': 0.0, 'pink': 0.0, 'color': 0.0, 'gorgeous—it': 0.5719, 'blend': 0.5719, 'subtle': 0.5719, 'phone': 0.0, 'look': 0.0, 'compliments': 0.4549, 'design': 0.0, 'everything': 0.0, 'Apple': 0.0, 'premium': 0.0, 'pleasure': 0.5719, 'Siri': 0.0, 'Welcome': 0.4588, 'century': 0.0, 'display': 0.4926, 'vibrant': 0.743, 'camera': 0.6908, 'leap': 0.5093, 'performance': 0.0, 'changed—face': 0.3612, 'ID': 0.3612, 'feels': 0.3612, 'magic': 0.3612, 'battery': 0.0, 'life': 0.25, 'dream': 0.25, 'charger': 0.0, 'model': 0.3612, '’': -0.2732, 't': -0.2732, 'hesitate': -0.2732, 'stunner': 0.4588, 'Colour': 0.0, 'PinkSize': 0.0, 'GB': 0.0}",Positive,2
India,True,5,My favourite 🤩,"I really wanted to get an iPhone and it is my first iPhone but i loved it the sound quality is great and it charges fast, the phone is a bit heavy but it looks classy the display also works well and the camera is the best 🤍🤍",Colour: PinkSize: 128 GB,"My favourite 🤩 I really wanted to get an iPhone and it is my first iPhone but i loved it the sound quality is great and it charges fast, the phone is a bit heavy but it looks classy the display also works well and the camera is the best 🤍🤍 Colour: PinkSize: 128 GB",favourite really wanted get iphone first iphone loved sound quality great charge fast phone bit heavy look classy display also work well camera best colour pinksize gb,0.974,0.328,0.037,0.634,0.3833333333333333,0.5314814814814814,"{'🤩': 0.0, 'iPhone': 0.7469, 'i': 0.7469, 'quality': 0.6249, 'phone': 0.0, 'bit': 0.0, 'display': 0.6124, 'camera': 0.743, 'Colour': 0.6369, 'PinkSize': 0.0, 'GB': 0.0}",Positive,2
India,True,5,Still one of best base flagships out there in 2024,"Things I liked:1. Solid Build Quality and very polished software (compared to Samsung's One UI)2. Camera:-Rear: Rear camera is pretty decent with good color accuracy in all lighting conditions. Videos are steady and smooth.3. Mic / Speakers: Mic is exceptionally well, isolates all background sounds in noisy situations. Speakers are crisp with good bass.4. Performance: This is where the phone shines, you can throw any app available on the App store and it will run it without breaking a sweat.5. Face Id works like charm, it's the best biometric phone lock out there undoubtedly.Things I wish were better:1. Battery life would have been better, I get up to 4.30 - 5 Hours SOT with mixed usage (high brightness, 1 hour calls, 2-3 hour social media, and 2 hour media playback/music)2. Charges Slow compared to my earlier Samsung. Takes almost 1.2 Hours from 20% to 80%3. Front camera is average, it fails to get correct skin tones and lighting. I keep it on default and still it produces over saturated photos.4. Dialer / phone app sucks. I am someone who makes up to 200 calls a day due to nature of my SCM work. Dialer on Samsung is far better. For unknown call you can add a note to the number in Samsung and it reflect when the person call you again, without having to save unnecessary contacts. Number pad does not detect contact unless complete number is typed.",Colour: PinkSize: 128 GB,"Still one of best base flagships out there in 2024 Things I liked:1. Solid Build Quality and very polished software (compared to Samsung's One UI)2. Camera:-Rear: Rear camera is pretty decent with good color accuracy in all lighting conditions. Videos are steady and smooth.3. Mic / Speakers: Mic is exceptionally well, isolates all background sounds in noisy situations. Speakers are crisp with good bass.4. Performance: This is where the phone shines, you can throw any app available on the App store and it will run it without breaking a sweat.5. Face Id works like charm, it's the best biometric phone lock out there undoubtedly.Things I wish were better:1. Battery life would have been better, I get up to 4.30 - 5 Hours SOT with mixed usage (high brightness, 1 hour calls, 2-3 hour social media, and 2 hour media playback/music)2. Charges Slow compared to my earlier Samsung. Takes almost 1.2 Hours from 20% to 80%3. Front camera is average, it fails to get correct skin tones and lighting. I keep it on default and still it produces over saturated photos.4. Dialer / phone app sucks. I am someone who makes up to 200 calls a day due to nature of my SCM work. Dialer on Samsung is far better. For unknown call you can add a note to the number in Samsung and it reflect when the person call you again, without having to save unnecessary contacts. Number pad does not detect contact unless complete number is typed. Colour: PinkSize: 128 GB",still one best base flagship thing liked solid build quality polished software compared samsungs one ui camerarear rear camera pretty decent good color accuracy lighting condition video steady smooth mic speaker mic exceptionally well isolates background sound noisy situation speaker crisp good bass performance phone shine throw app available app store run without breaking sweat face id work like charm best biometric phone lock undoubtedlythings wish better battery life would better get hour sot mixed usage high brightness hour call hour social medium hour medium playbackmusic charge slow compared earlier samsung take almost hour front camera average fails get correct skin tone lighting keep default still produce saturated photo dialer phone app suck someone make call day due nature scm work dialer samsung far better unknown call add note number samsung reflect person call without save unnecessary contact number pad detect contact unless complete number typed colour pinksize gb,0.9758,0.153,0.053,0.794,0.15065476190476185,0.5076785714285715,"{'base': 0.6369, 'Things': 0.0, 'Build': 0.1531, 'Quality': 0.1531, 'software': 0.0, 'Samsung': 0.0772, 'One': 0.0, 'UI': 0.0, 'Camera': 0.0, '-Rear': 0.0, 'camera': 0.0, 'color': 0.4404, 'accuracy': 0.4404, 'conditions': 0.0, 'Videos': 0.0, 'smooth.3': 0.0, 'Mic': 0.3384, '/': -0.3612, 'Speakers': 0.0, 'background': -0.4588, 'situations': -0.1779, 'bass.4': 0.4404, 'Performance': 0.0, 'phone': -0.3612, 'shines': 0.0, 'app': -0.3612, 'App': 0.0, 'store': 0.0, 'sweat.5': 0.0, 'Face': 0.3612, 'Id': 0.6369, 'charm': 0.6369, 'lock': 0.6369, 'undoubtedly.Things': 0.4019, 'better:1': 0.4019, 'Battery': 0.0, 'life': 0.0, 'Hours': 0.0, 'SOT': 0.0, 'usage': 0.3818, 'brightness': 0.3818, 'hour': 0.0, 'calls': 0.0, 'media': 0.0, 'playback/music': 0.0, 'Charges': -0.2732, 'Slow': -0.2732, 'Takes': 0.0, '%': 0.0, 'Front': 0.0, 'skin': 0.0, 'tones': 0.0, 'default': 0.0, 'photos.4': 0.0, 'Dialer': 0.0, 'sucks': -0.3612, 'someone': 0.0, 'day': 0.0, 'nature': 0.0, 'SCM': 0.0, 'work': 0.0, 'call': 0.0, 'note': 0.0772, 'number': 0.0772, 'person': 0.0, 'contacts': 0.4939, 'Number': 0.0772, 'pad': 0.0772, 'contact': 0.0772, 'Colour': 0.0, 'PinkSize': 0.0, 'GB': 0.0}",Positive,2
